# time_s X_M Y_M Z_M
4.000000000000000000e+00 5.018230044711620585e-11 4.722559004762563696e-04 2.285258544717136726e-05
4.049999999999999822e+00 5.018089536531533599e-11 4.695905573317182466e-04 2.173920843763445156e-05
4.100000000000000533e+00 5.017950359708957719e-11 4.668925521950052174e-04 2.068013142533269206e-05
4.150000000000000355e+00 5.017812515964658677e-11 4.641647816126243239e-04 1.967270617019854692e-05
4.200000000000000178e+00 5.017676006623901953e-11 4.614099903309889540e-04 1.871441358774102103e-05
4.250000000000000000e+00 5.017540832631013737e-11 4.586307787749601740e-04 1.780285746010057637e-05
4.299999999999999822e+00 5.017406994564219772e-11 4.558296102085695892e-04 1.693575841379921999e-05
4.350000000000000533e+00 5.017274492650810550e-11 4.530088174811114734e-04 1.611094824542845020e-05
4.400000000000000355e+00 5.017143326782333000e-11 4.501706094659977514e-04 1.532636450516899727e-05
4.450000000000000178e+00 5.017013496529737584e-11 4.473170772029436094e-04 1.458004532927671863e-05
4.500000000000000000e+00 5.016885001158471117e-11 4.444501997279105224e-04 1.387012453460993386e-05
4.549999999999999822e+00 5.016757839643443562e-11 4.415718496180026111e-04 1.319482695238269267e-05
4.600000000000000533e+00 5.016632010683707256e-11 4.386837982613393957e-04 1.255246399273811925e-05
4.650000000000000355e+00 5.016507512716913833e-11 4.357877208784635649e-04 1.194142941786062445e-05
4.700000000000000178e+00 5.016384343933480333e-11 4.328852013068089908e-04 1.136019531395618874e-05
4.750000000000000000e+00 5.016262502290372101e-11 4.299777365062163728e-04 1.080730829737269427e-05
4.800000000000000711e+00 5.016141985524544474e-11 4.270667408911221958e-04 1.028138586621220602e-05
4.850000000000000533e+00 5.016022791166000599e-11 4.241535504345251379e-04 9.781112943514522841e-06
4.900000000000000355e+00 5.015904916550501584e-11 4.212394265711287989e-04 9.305238589021167756e-06
4.950000000000000178e+00 5.015788358831793903e-11 4.183255599094605828e-04 8.852572871300128454e-06
5.000000000000000000e+00 5.015673114993469750e-11 4.154130737542879436e-04 8.421983899128068988e-06
5.050000000000000711e+00 5.015559181860479708e-11 4.125030274932301767e-04 8.012394966887936477e-06
5.100000000000000533e+00 5.015446556110088368e-11 4.095964197549420947e-04 7.622781891745658086e-06
5.150000000000000355e+00 5.015335234282513300e-11 4.066941914597085807e-04 7.252170441166915069e-06
5.200000000000000178e+00 5.015225212791148482e-11 4.037972287084195633e-04 6.899633896136538436e-06
5.250000000000000000e+00 5.015116487932389654e-11 4.009063655291018055e-04 6.564290733986667319e-06
5.300000000000000711e+00 5.015009055895029288e-11 3.980223864888864592e-04 6.245302424222951411e-06
5.350000000000000533e+00 5.014902912769273495e-11 3.951460291738304802e-04 5.941871335325221384e-06
5.400000000000000355e+00 5.014798054555442933e-11 3.922779865646176638e-04 5.653238728990724697e-06
5.450000000000000178e+00 5.014694477172218768e-11 3.894189092706214065e-04 5.378682873331852982e-06
5.500000000000000000e+00 5.014592176464535780e-11 3.865694076660144084e-04 5.117517238349871811e-06
5.550000000000000711e+00 5.014491148211150425e-11 3.837300539248903646e-04 4.869088776233823068e-06
5.600000000000000533e+00 5.014391388131918728e-11 3.809013839530239471e-04 4.632776288484375253e-06
5.650000000000000355e+00 5.014292891894654775e-11 3.780838992248496165e-04 4.407988872659528074e-06
5.700000000000000178e+00 5.014195655121670611e-11 3.752780685286053646e-04 4.194164446273055045e-06
5.750000000000000000e+00 5.014099673396112570e-11 3.724843296311272102e-04 3.990768338200435206e-06
5.800000000000000711e+00 5.014004942267942827e-11 3.697030908586874704e-04 3.797291950626451874e-06
5.850000000000000533e+00 5.013911457259568749e-11 3.669347325908477067e-04 3.613251494085385797e-06
5.900000000000000355e+00 5.013819213871196305e-11 3.641796086935170421e-04 3.438186773593062981e-06
5.950000000000000178e+00 5.013728207586119497e-11 3.614380478767999683e-04 3.271660037984841962e-06
6.000000000000000000e+00 5.013638433875601374e-11 3.587103549860966019e-04 3.113254885354459195e-06
6.050000000000000711e+00 5.013549888203351790e-11 3.559968122295143573e-04 2.962575222025918284e-06
6.100000000000000533e+00 5.013462566030013571e-11 3.532976803431419331e-04 2.819244273760709729e-06
6.150000000000000355e+00 5.013376462817489052e-11 3.506131997096155971e-04 2.682903636231300376e-06
6.200000000000000178e+00 5.013291574032913134e-11 3.479435914013916976e-04 2.553212388797711924e-06
6.250000000000000000e+00 5.013207895152061523e-11 3.452890581892109167e-04 2.429846237556998620e-06
6.300000000000000711e+00 5.013125421663029100e-11 3.426497854957416306e-04 2.312496704491272118e-06
6.350000000000000533e+00 5.013044149070217191e-11 3.400259423022276590e-04 2.200870356140264429e-06
6.400000000000000355e+00 5.012964072897040642e-11 3.374176820104321365e-04 2.094688069874792607e-06
6.450000000000000178e+00 5.012885188688363481e-11 3.348251432602579523e-04 1.993684337455175076e-06
6.500000000000000000e+00 5.012807492013990526e-11 3.322484507147641162e-04 1.897606596020117294e-06
6.550000000000000711e+00 5.012730978472146061e-11 3.296877157937163488e-04 1.806214602375872766e-06
6.600000000000000533e+00 5.012655643691692368e-11 3.271430373795720481e-04 1.719279830485933583e-06
6.650000000000000355e+00 5.012581483331832454e-11 3.246145024870869663e-04 1.636584899575192431e-06
6.700000000000000178e+00 5.012508493086677640e-11 3.221021868992457547e-04 1.557923030579975579e-06
6.750000000000000000e+00 5.012436668691094695e-11 3.196061557717109623e-04 1.483097529100472159e-06
6.800000000000000711e+00 5.012366005917864986e-11 3.171264642063064635e-04 1.411921294424664139e-06
6.850000000000000533e+00 5.012296500576406873e-11 3.146631578001497028e-04 1.344216349058662848e-06
6.900000000000000355e+00 5.012228148517158474e-11 3.122162731617653228e-04 1.279813396063083315e-06
6.950000000000000178e+00 5.012160945645918260e-11 3.097858384040741691e-04 1.218551395870975439e-06
7.000000000000000000e+00 5.012094887918397301e-11 3.073718736139512760e-04 1.160277162845991401e-06
7.050000000000000711e+00 5.012029971312584962e-11 3.049743912975691191e-04 1.104844982243564647e-06
7.100000000000000533e+00 5.011966191853908774e-11 3.025933968035738122e-04 1.052116245854800674e-06
7.150000000000000355e+00 5.011903545660338391e-11 3.002288887246086480e-04 1.001959105901382912e-06
7.200000000000000178e+00 5.011842028904098112e-11 2.978808592808609166e-04 9.542481440880383304e-07
7.250000000000000000e+00 5.011781637755010183e-11 2.955492946823018202e-04 9.088640586203940920e-07
7.300000000000000711e+00 5.011722368368946578e-11 2.932341754724139072e-04 8.656933668387641048e-07
7.350000000000000533e+00 5.011664217113065109e-11 2.909354768567447703e-04 8.246281206538576101e-07
7.400000000000000355e+00 5.011607180554514535e-11 2.886531690141144334e-04 7.855656366180770940e-07
7.450000000000000178e+00 5.011551254976707741e-11 2.863872173922179230e-04 7.484082391690551045e-07
7.500000000000000000e+00 5.011496436473627435e-11 2.841375829880473844e-04 7.130630166879883128e-07
7.550000000000000711e+00 5.011442721693946195e-11 2.819042226153284912e-04 6.794415885246333524e-07
7.600000000000000533e+00 5.011390108013670049e-11 2.796870891577651354e-04 6.474598840086780691e-07
7.650000000000000355e+00 5.011338592359216208e-11 2.774861318083150959e-04 6.170379332636094029e-07
7.700000000000000178e+00 5.011288169338468262e-11 2.753012962983658737e-04 5.880996665585284280e-07
7.750000000000000000e+00 5.011238834845277739e-11 2.731325251145742599e-04 5.605727240872921759e-07
7.800000000000000711e+00 5.011190590196585969e-11 2.709797577047239644e-04 5.343882750357522537e-07
7.850000000000000533e+00 5.011143434676463606e-11 2.688429306728890001e-04 5.094808456951786024e-07
7.900000000000000355e+00 5.011097358437778470e-11 2.667219779655360099e-04 4.857881552436137581e-07
7.950000000000000178e+00 5.011052348089542084e-11 2.646168310475269800e-04 4.632509600762467930e-07
8.000000000000000000e+00 5.011008411191341911e-11 2.625274190683973092e-04 4.418129063714557278e-07
8.050000000000000711e+00 5.010965578774290590e-11 2.604536690215055752e-04 4.214203886978373603e-07
8.099999999999999645e+00 5.010923830424514753e-11 2.583955058945167299e-04 4.020224159636390711e-07
8.150000000000000355e+00 5.010883081296973228e-11 2.563528528121754801e-04 3.835704839011784610e-07
8.200000000000001066e+00 5.010843342060184669e-11 2.543256311714828244e-04 3.660184540000228647e-07
8.250000000000000000e+00 5.010804763678895403e-11 2.523137607708320139e-04 3.493224375673940789e-07
8.300000000000000711e+00 5.010767469841251820e-11 2.503171599312990618e-04 3.334406864448258112e-07
8.349999999999999645e+00 5.010731109064199982e-11 2.483357456119713886e-04 3.183334887823290194e-07
8.400000000000000355e+00 5.010695232374677573e-11 2.463694335198649975e-04 3.039630694117517607e-07
8.450000000000001066e+00 5.010661103423161965e-11 2.444181382136607211e-04 2.902934955203569694e-07
8.500000000000000000e+00 5.010627727047343431e-11 2.424817732021718154e-04 2.772905867259510945e-07
8.550000000000000711e+00 5.010595420166401534e-11 2.405602510373750381e-04 2.649218298553598468e-07
8.599999999999999645e+00 5.010564246523979986e-11 2.386534834037055670e-04 2.531562968595080309e-07
8.650000000000000355e+00 5.010534057798569364e-11 2.367613812006904444e-04 2.419645684165681873e-07
8.700000000000001066e+00 5.010504913706138501e-11 2.348838546226586325e-04 2.313186600394681809e-07
8.750000000000000000e+00 5.010476816999765486e-11 2.330208132339111086e-04 2.211919520488867159e-07
8.800000000000000711e+00 5.010449754175582709e-11 2.311721660398337124e-04 2.115591230126919597e-07
8.849999999999999645e+00 5.010423727308756268e-11 2.293378215541234813e-04 2.023960865079838719e-07
8.900000000000000355e+00 5.010398734906077169e-11 2.275176878627609698e-04 1.936799306650975051e-07
8.950000000000001066e+00 5.010374775186424574e-11 2.257116726842098699e-04 1.853888609412109556e-07
9.000000000000000000e+00 5.010351845268804019e-11 2.239196834260734868e-04 1.775021459299265760e-07
9.050000000000000711e+00 5.010329945068816587e-11 2.221416272392793417e-04 1.700000652915233934e-07
9.099999999999999645e+00 5.010309072554652075e-11 2.203774110690401701e-04 1.628638604493216931e-07
9.150000000000000355e+00 5.010289226162215344e-11 2.186269417029817108e-04 1.560756877189810245e-07
9.200000000000001066e+00 5.010270404691583980e-11 2.168901258166336062e-04 1.496185737065423131e-07
9.250000000000000000e+00 5.010252607040177278e-11 2.151668700168524314e-04 1.434763724858496877e-07
9.300000000000000711e+00 5.010235831750327223e-11 2.134570808816730085e-04 1.376337258519136389e-07
9.349999999999999645e+00 5.010220077675283606e-11 2.117606649989486130e-04 1.320760246233581003e-07
9.400000000000000355e+00 5.010205343924085665e-11 2.100775290024843426e-04 1.267893721071775247e-07
9.450000000000001066e+00 5.010191629369346972e-11 2.084075796060882752e-04 1.217605493651817970e-07
9.500000000000000000e+00 5.010178933039176188e-11 2.067507236355886364e-04 1.169769822411747945e-07
9.550000000000000711e+00 5.010167254066175568e-11 2.051068680595476753e-04 1.124267095182471509e-07
9.600000000000001421e+00 5.010156591753373715e-11 2.034759200171247929e-04 1.080983535490695630e-07
9.650000000000000355e+00 5.010146945220158024e-11 2.018577868451473898e-04 1.039810915786579652e-07
9.700000000000001066e+00 5.010138313792213446e-11 2.002523761033263999e-04 1.000646286807776812e-07
9.750000000000000000e+00 5.010130696933927609e-11 1.986595955978944460e-04 9.633917207066989292e-08
9.800000000000000711e+00 5.010124094101197262e-11 1.970793534040602086e-04 9.279540645156034004e-08
9.850000000000001421e+00 5.010118504728681293e-11 1.955115578867637417e-04 8.942447084724208979e-08
9.900000000000000355e+00 5.010113928408470444e-11 1.939561177202312793e-04 8.621793648781666797e-08
9.950000000000001066e+00 5.010110364917108337e-11 1.924129419064180013e-04 8.316778567268546403e-08
1.000000000000000000e+01 5.010107813893784604e-11 1.908819397921994964e-04 8.026639173426761092e-08
1.005000000000000071e+01 5.010106275078096326e-11 1.893630210854363308e-04 7.750649999506458375e-08
1.010000000000000142e+01 5.010105748326612323e-11 1.878560958702480993e-04 7.488120942381813425e-08
1.015000000000000036e+01 5.010106233720234737e-11 1.863610746206788987e-04 7.238395571413561235e-08
1.020000000000000107e+01 5.010107731123408699e-11 1.848778682139934142e-04 7.000849469476186668e-08
1.025000000000000000e+01 5.010110240480936704e-11 1.834063879428659270e-04 6.774888672324490876e-08
1.030000000000000071e+01 5.010113762027172592e-11 1.819465455266571548e-04 6.559948189298037036e-08
1.035000000000000142e+01 5.010118296089663728e-11 1.804982531222890172e-04 6.355490560076947519e-08
1.040000000000000036e+01 5.010123842817331705e-11 1.790614233335012550e-04 6.161004556134625539e-08
1.045000000000000107e+01 5.010130402251075432e-11 1.776359692201271323e-04 5.976003881156291912e-08
1.050000000000000000e+01 5.010137975042989176e-11 1.762218043064152308e-04 5.800025957240326284e-08
1.055000000000000071e+01 5.010146561824439864e-11 1.748188425887690803e-04 5.632630763762273823e-08
1.060000000000000142e+01 5.010156163084653777e-11 1.734269985428433982e-04 5.473399734610633242e-08
1.065000000000000036e+01 5.010166778769753668e-11 1.720461871298922286e-04 5.321934723573487062e-08
1.070000000000000107e+01 5.010178409892611211e-11 1.706763238027665588e-04 5.177857001956002748e-08
1.075000000000000000e+01 5.010191057691454391e-11 1.693173245112566440e-04 5.040806316313055908e-08
1.080000000000000071e+01 5.010204723093787904e-11 1.679691057072120713e-04 4.910439966611658193e-08
1.085000000000000142e+01 5.010219405685963930e-11 1.666315843486329692e-04 4.786431979246832566e-08
1.090000000000000036e+01 5.010235106239460866e-11 1.653046779037788626e-04 4.668472279130397773e-08
1.095000000000000107e+01 5.010251827439666289e-11 1.639883043546940379e-04 4.556265915900621228e-08
1.100000000000000000e+01 5.010269570941439024e-11 1.626823822004359714e-04 4.449532318060747798e-08
1.105000000000000071e+01 5.010288336314371796e-11 1.613868304597955113e-04 4.348004594737793688e-08
1.110000000000000142e+01 5.010308121590543765e-11 1.601015686735928389e-04 4.251428877846149944e-08
1.115000000000000036e+01 5.010328931246437334e-11 1.588265169067740710e-04 4.159563683482091639e-08
1.120000000000000107e+01 5.010350769978172036e-11 1.575615957502992629e-04 4.072179293127871067e-08
1.125000000000000000e+01 5.010373640510953207e-11 1.563067263223624607e-04 3.989057198801283494e-08
1.130000000000000071e+01 5.010397533005951490e-11 1.550618302695773855e-04 3.909989552244601989e-08
1.135000000000000142e+01 5.010422449258639953e-11 1.538268297678511910e-04 3.834778644458898405e-08
1.140000000000000036e+01 5.010448397474623130e-11 1.526016475231155420e-04 3.763236399150578748e-08
1.145000000000000107e+01 5.010475398974322983e-11 1.513862067715454054e-04 3.695183916450029395e-08
1.150000000000000000e+01 5.010503438665161028e-11 1.501804312796859299e-04 3.630451026420679069e-08
1.155000000000000071e+01 5.010532498048165690e-11 1.489842453444629078e-04 3.568875854338712555e-08
1.160000000000000142e+01 5.010562558339728666e-11 1.477975737929268496e-04 3.510304412462000115e-08
1.165000000000000036e+01 5.010593683733334517e-11 1.466203419815785016e-04 3.454590234670444122e-08
1.170000000000000107e+01 5.010625905572025045e-11 1.454524757958038138e-04 3.401594000593940733e-08
1.175000000000000000e+01 5.010659200022581304e-11 1.442939016491853364e-04 3.351183172132150362e-08
1.180000000000000071e+01 5.010693389589995597e-11 1.431445464823015738e-04 3.303231683190290964e-08
1.185000000000000142e+01 5.010728703075461368e-11 1.420043377616224270e-04 3.257619620954777491e-08
1.190000000000000036e+01 5.010765128658177337e-11 1.408732034783719467e-04 3.214232909355168532e-08
1.195000000000000107e+01 5.010802535312382925e-11 1.397510721469749423e-04 3.172963037378218115e-08
1.200000000000000000e+01 5.010841018242461752e-11 1.386378728034400303e-04 3.133706795884178877e-08
1.205000000000000071e+01 5.010880566130191324e-11 1.375335350038809994e-04 3.096365998677859259e-08
1.210000000000000142e+01 5.010921173373167178e-11 1.364379888226049280e-04 3.060847251437944167e-08
1.215000000000000036e+01 5.010962842699885278e-11 1.353511648502034195e-04 3.027061721856486177e-08
1.220000000000000107e+01 5.011005576993972202e-11 1.342729941917104614e-04 2.994924901908102750e-08
1.225000000000000000e+01 5.011049383227130397e-11 1.332034084644470042e-04 2.964356406139535075e-08
1.230000000000000071e+01 5.011094261106302696e-11 1.321423397958083217e-04 2.935279777762080713e-08
1.235000000000000142e+01 5.011140213927707550e-11 1.310897208212016688e-04 2.907622277214901404e-08
1.240000000000000036e+01 5.011187244290857618e-11 1.300454846816078292e-04 2.881314715358337396e-08
1.245000000000000107e+01 5.011235356017741564e-11 1.290095650211607701e-04 2.856291286638368043e-08
1.250000000000000000e+01 5.011284552523621410e-11 1.279818959849057282e-04 2.832489379352212338e-08
1.255000000000000071e+01 5.011334836144115932e-11 1.269624122160762367e-04 2.809849447095313094e-08
1.260000000000000142e+01 5.011386210418854403e-11 1.259510488536224422e-04 2.788314850289478303e-08
1.265000000000000036e+01 5.011438678574523634e-11 1.249477415297190115e-04 2.767831698325789407e-08
1.270000000000000107e+01 5.011492244402311448e-11 1.239524263669150898e-04 2.748348742107158753e-08
1.275000000000000000e+01 5.011546911244930309e-11 1.229650399755624103e-04 2.729817229210324847e-08
1.280000000000000071e+01 5.011602682412621318e-11 1.219855194511110773e-04 2.712190776321909311e-08
1.285000000000000142e+01 5.011659561634924078e-11 1.210138023711815152e-04 2.695425277277751470e-08
1.290000000000000036e+01 5.011717552564199652e-11 1.200498267929836206e-04 2.679478758080062961e-08
1.295000000000000107e+01 5.011776659206333175e-11 1.190935312502490527e-04 2.664311307956657794e-08
1.300000000000000000e+01 5.011836885346235588e-11 1.181448547505260945e-04 2.649884955314493947e-08
1.305000000000000071e+01 5.011898234684298715e-11 1.172037367722400151e-04 2.636163579646852885e-08
1.310000000000000142e+01 5.011960711285547873e-11 1.162701172617390522e-04 2.623112831441150588e-08
1.315000000000000036e+01 5.012024319177143540e-11 1.153439366304811109e-04 2.610700022815473676e-08
1.320000000000000107e+01 5.012089062713434253e-11 1.144251357519549412e-04 2.598894072481295795e-08
1.325000000000000000e+01 5.012154946079429170e-11 1.135136559588102549e-04 2.587665409677348404e-08
1.330000000000000071e+01 5.012221973387914239e-11 1.126094390398587816e-04 2.576985903302291934e-08
1.335000000000000142e+01 5.012290149014157914e-11 1.117124272370489789e-04 2.566828803366811484e-08
1.340000000000000036e+01 5.012359477288592226e-11 1.108225632425584729e-04 2.557168648414936652e-08
1.345000000000000107e+01 5.012429962950402446e-11 1.099397901956670977e-04 2.547981238180967657e-08
1.350000000000000000e+01 5.012501610751444572e-11 1.090640516798707622e-04 2.539243533482153914e-08
1.355000000000000071e+01 5.012574425149599134e-11 1.081952917197580945e-04 2.530933636956989457e-08
1.360000000000000142e+01 5.012648410842150182e-11 1.073334547780767666e-04 2.523030704772251804e-08
1.365000000000000036e+01 5.012723572485559754e-11 1.064784857526573285e-04 2.515514921184915102e-08
1.370000000000000107e+01 5.012799914993948897e-11 1.056303299734299988e-04 2.508367429125929353e-08
1.375000000000000000e+01 5.012877443767373661e-11 1.047889331993840739e-04 2.501570294993479260e-08
1.380000000000000071e+01 5.012956163770482257e-11 1.039542416155631293e-04 2.495106462716966403e-08
1.385000000000000142e+01 5.013036080207458889e-11 1.031262018300399330e-04 2.488959699415097325e-08
1.390000000000000036e+01 5.013117198012655632e-11 1.023047608709204154e-04 2.483114574361484241e-08
1.395000000000000107e+01 5.013199521965627402e-11 1.014898661833121726e-04 2.477556397564856009e-08
1.400000000000000000e+01 5.013283057810611700e-11 1.006814656263642957e-04 2.472271208060439966e-08
1.405000000000000071e+01 5.013367811291029190e-11 9.987950747021891987e-05 2.467245713490567119e-08
1.410000000000000142e+01 5.013453788121403495e-11 9.908394039309962676e-05 2.462467282730881742e-08
1.415000000000000036e+01 5.013540994514548610e-11 9.829471347824327390e-05 2.457923888493225959e-08
1.420000000000000107e+01 5.013629435256988447e-11 9.751177621104294602e-05 2.453604102837023895e-08
1.425000000000000000e+01 5.013719115209919356e-11 9.673507847596055380e-05 2.449497042470906856e-08
1.430000000000000071e+01 5.013810040668764178e-11 9.596457055372815568e-05 2.445592368177238161e-08
1.435000000000000142e+01 5.013902217153196389e-11 9.520020311824300616e-05 2.441880231466882062e-08
1.440000000000000036e+01 5.013995652034879003e-11 9.444192723384483949e-05 2.438351280208548648e-08
1.445000000000000107e+01 5.014090353008635111e-11 9.368969435215317068e-05 2.434996601010555842e-08
1.450000000000000000e+01 5.014186325271148717e-11 9.294345630941949754e-05 2.431807729327485248e-08
1.455000000000000071e+01 5.014283574214752073e-11 9.220316532343274382e-05 2.428776604465242743e-08
1.460000000000000142e+01 5.014382105138033310e-11 9.146877399077122674e-05 2.425895562155428341e-08
1.465000000000000036e+01 5.014481922234597802e-11 9.074023528391691746e-05 2.423157314435532971e-08
1.470000000000000107e+01 5.014583031591493193e-11 9.001750254833187632e-05 2.420554922865818556e-08
1.475000000000000000e+01 5.014685444750899191e-11 8.930052949979491023e-05 2.418081796582950125e-08
1.480000000000000071e+01 5.014789170751314950e-11 8.858927022133580127e-05 2.415731656069523688e-08
1.485000000000000142e+01 5.014894216779557051e-11 8.788367916074376945e-05 2.413498539510593896e-08
1.490000000000000036e+01 5.015000592916097572e-11 8.718371112741317625e-05 2.411376764267934532e-08
1.495000000000000107e+01 5.015108295659083546e-11 8.648932128998668590e-05 2.409360936896873468e-08
1.500000000000000000e+01 5.015217323594165373e-11 8.580046517314209671e-05 2.407445914853505089e-08
1.505000000000000071e+01 5.015327690893264989e-11 8.511709865539126164e-05 2.405626820957219686e-08
1.510000000000000142e+01 5.015439396889742029e-11 8.443917796573365757e-05 2.403899001085314351e-08
1.515000000000000036e+01 5.015552456870506198e-11 8.376665968143466535e-05 2.402258035819729420e-08
1.520000000000000107e+01 5.015666899526432719e-11 8.309950072521115716e-05 2.400699724031499000e-08
1.525000000000000000e+01 5.015782746568485892e-11 8.243765836226075539e-05 2.399220058922396921e-08
1.530000000000000071e+01 5.015899970108809679e-11 8.178109019826150679e-05 2.397815245211009258e-08
1.535000000000000142e+01 5.016018573565538614e-11 8.112975417587135957e-05 2.396481657009878169e-08
1.540000000000000036e+01 5.016138569606985784e-11 8.048360857290576861e-05 2.395215856497032640e-08
1.545000000000000107e+01 5.016259963807116794e-11 7.984261199922909808e-05 2.394014569523265348e-08
1.550000000000000000e+01 5.016382759646659840e-11 7.920672339424087165e-05 2.392874679522290367e-08
1.555000000000000071e+01 5.016506979831374417e-11 7.857590202464841459e-05 2.391793229674108649e-08
1.560000000000000142e+01 5.016632645046076902e-11 7.795010748123330216e-05 2.390767396979171811e-08
1.565000000000000036e+01 5.016759741008433548e-11 7.732929967718910145e-05 2.389794508085569619e-08
1.570000000000000107e+01 5.016888278081638366e-11 7.671343884469152496e-05 2.388872009961503162e-08
1.575000000000000000e+01 5.017018265683741043e-11 7.610248553307424684e-05 2.387997479748630863e-08
1.580000000000000071e+01 5.017149718223122787e-11 7.549640060615517908e-05 2.387168614482541815e-08
1.585000000000000142e+01 5.017282637889010149e-11 7.489514523926999942e-05 2.386383214701307371e-08
1.590000000000000036e+01 5.017417037564788989e-11 7.429868091791506912e-05 2.385639201338501437e-08
1.595000000000000107e+01 5.017552927062712903e-11 7.370696943409783223e-05 2.384934586705397201e-08
1.600000000000000000e+01 5.017690316634278729e-11 7.311997288445648373e-05 2.384267479965995868e-08
1.605000000000000071e+01 5.017829210681998242e-11 7.253765366850532391e-05 2.383636093705988518e-08
1.610000000000000142e+01 5.017969619012309570e-11 7.195997448482449241e-05 2.383038714912857098e-08
1.615000000000000213e+01 5.018111550745373982e-11 7.138689832988500479e-05 2.382473720509631157e-08
1.619999999999999929e+01 5.018255016305404275e-11 7.081838849548389612e-05 2.381939569711259222e-08
1.625000000000000000e+01 5.018400024420674563e-11 7.025440856565554580e-05 2.381434789195610604e-08
1.630000000000000071e+01 5.018546585187198874e-11 6.969492241559669115e-05 2.380957986274483032e-08
1.635000000000000142e+01 5.018694708933325586e-11 6.913989420825348089e-05 2.380507831148838783e-08
1.640000000000000213e+01 5.018844406078695386e-11 6.858928839239777529e-05 2.380083058036600933e-08
1.644999999999999929e+01 5.018995684480153430e-11 6.804306970105979634e-05 2.379682469947198082e-08
1.650000000000000000e+01 5.019148554074397464e-11 6.750120314793203247e-05 2.379304920572304346e-08
1.655000000000000071e+01 5.019303024906648102e-11 6.696365402630022876e-05 2.378949324080311614e-08
1.660000000000000142e+01 5.019459107889035149e-11 6.643038790660416243e-05 2.378614649973164351e-08
1.665000000000000213e+01 5.019616812410001688e-11 6.590137063328634147e-05 2.378299910885948155e-08
1.669999999999999929e+01 5.019776149065586611e-11 6.537656832383625331e-05 2.378004172250249590e-08
1.675000000000000000e+01 5.019937129424169923e-11 6.485594736660535865e-05 2.377726549664316081e-08
1.680000000000000071e+01 5.020099764440252465e-11 6.433947441712241681e-05 2.377466192482517834e-08
1.685000000000000142e+01 5.020264064916234009e-11 6.382711639758078008e-05 2.377222296349035641e-08
1.690000000000000213e+01 5.020430040167257160e-11 6.331884049485864054e-05 2.376994102019147030e-08
1.694999999999999929e+01 5.020597701377388641e-11 6.281461415650310459e-05 2.376780877903513061e-08
1.700000000000000000e+01 5.020767059237228950e-11 6.231440509039833217e-05 2.376581932153006493e-08
1.705000000000000071e+01 5.020938125201248215e-11 6.181818126295181564e-05 2.376396612186561061e-08
1.710000000000000142e+01 5.021110909801069281e-11 6.132591089504629410e-05 2.376224289574120533e-08
1.715000000000000213e+01 5.021285424381076170e-11 6.083756246166161760e-05 2.376064369477613347e-08
1.719999999999999929e+01 5.021461682119785678e-11 6.035310469023144896e-05 2.375916290919082547e-08
1.725000000000000000e+01 5.021639694992594616e-11 5.987250655662814465e-05 2.375779513976685941e-08
1.730000000000000071e+01 5.021819475464953257e-11 5.939573728472697333e-05 2.375653527167490856e-08
1.735000000000000142e+01 5.022001033399270774e-11 5.892276634496932427e-05 2.375537848707544174e-08
1.740000000000000213e+01 5.022184381503047290e-11 5.845356345027087424e-05 2.375432014461192165e-08
1.744999999999999929e+01 5.022369531454284922e-11 5.798809855568131056e-05 2.375335584870704668e-08
1.750000000000000000e+01 5.022556495035699743e-11 5.752634185733102197e-05 2.375248147739078432e-08
1.755000000000000071e+01 5.022745283518526514e-11 5.706826378748308453e-05 2.375169303214344578e-08
1.760000000000000142e+01 5.022935908031034102e-11 5.661383501470209896e-05 2.375098672376459406e-08
1.765000000000000213e+01 5.023128383014515165e-11 5.616302644285480698e-05 2.375035899856539043e-08
1.769999999999999929e+01 5.023322722925856008e-11 5.571580920774065523e-05 2.374980646624386475e-08
1.775000000000000000e+01 5.023518940581366545e-11 5.527215467441830857e-05 2.374932585723241258e-08
1.780000000000000071e+01 5.023717050186238178e-11 5.483203443689009982e-05 2.374891407855904891e-08
1.785000000000000142e+01 5.023917063351036477e-11 5.439542031817559285e-05 2.374856827424625719e-08
1.790000000000000213e+01 5.024118995284639582e-11 5.396228436336021362e-05 2.374828562854289971e-08
1.794999999999999929e+01 5.024322860396080105e-11 5.353259884132111703e-05 2.374806348978335397e-08
1.800000000000000000e+01 5.024528669857110767e-11 5.310633624333600648e-05 2.374789936812868434e-08
1.805000000000000071e+01 5.024736433803145239e-11 5.268346928034364638e-05 2.374779090124603491e-08
1.810000000000000142e+01 5.024946164726370469e-11 5.226397087973822864e-05 2.374773580647963706e-08
1.815000000000000213e+01 5.025157873440502448e-11 5.184781418537736194e-05 2.374773192567647786e-08
1.819999999999999929e+01 5.025371582716486381e-11 5.143497255756427044e-05 2.374777725745276623e-08
1.825000000000000000e+01 5.025587303332842370e-11 5.102541956674872827e-05 2.374786984331133915e-08
1.830000000000000071e+01 5.025805050957792935e-11 5.061912899489222589e-05 2.374800783545824621e-08
1.835000000000000142e+01 5.026024840306332518e-11 5.021607483398524233e-05 2.374818949564228795e-08
1.840000000000000213e+01 5.026246685800934127e-11 4.981623128396886349e-05 2.374841318174620639e-08
1.844999999999999929e+01 5.026470604724905935e-11 4.941957274926473889e-05 2.374867730330374396e-08
1.850000000000000000e+01 5.026696614019075554e-11 4.902607383884990516e-05 2.374898035615705864e-08
